Date,year,region,Temperature,Weather
8/13/2017,2017,WestTexNewMexico,-5,sunny
8/6/2017,2017,WestTexNewMexico,1,raining
7/30/2017,2017,WestTexNewMexico,33,raining
7/23/2017,2017,WestTexNewMexico,29,cloudy
7/16/2017,2017,WestTexNewMexico,19,sunny
7/9/2017,2017,WestTexNewMexico,0,sunny
7/2/2017,2017,WestTexNewMexico,1,sunny
6/25/2017,2017,WestTexNewMexico,25,cloudy
6/18/2017,2017,WestTexNewMexico,-2,raining
6/11/2017,2017,WestTexNewMexico,26,cloudy
6/4/2017,2017,WestTexNewMexico,1,cloudy
5/28/2017,2017,WestTexNewMexico,0,sunny
5/21/2017,2017,WestTexNewMexico,20,raining
5/14/2017,2017,WestTexNewMexico,14,sunny
5/7/2017,2017,WestTexNewMexico,-1,cloudy
4/30/2017,2017,WestTexNewMexico,8,cloudy
4/23/2017,2017,WestTexNewMexico,20,sunny
4/16/2017,2017,WestTexNewMexico,23,cloudy
4/9/2017,2017,WestTexNewMexico,-3,raining
4/2/2017,2017,WestTexNewMexico,34,sunny
3/26/2017,2017,WestTexNewMexico,0,raining
3/19/2017,2017,WestTexNewMexico,15,sunny
3/12/2017,2017,WestTexNewMexico,12,cloudy
3/5/2017,2017,WestTexNewMexico,0,raining
2/26/2017,2017,WestTexNewMexico,29,sunny
2/19/2017,2017,WestTexNewMexico,8,cloudy
2/12/2017,2017,WestTexNewMexico,16,sunny
2/5/2017,2017,WestTexNewMexico,26,cloudy
1/29/2017,2017,WestTexNewMexico,20,raining
1/22/2017,2017,WestTexNewMexico,19,cloudy
1/15/2017,2017,WestTexNewMexico,23,raining
1/8/2017,2017,WestTexNewMexico,18,cloudy
1/1/2017,2017,WestTexNewMexico,29,raining
3/25/2018,2018,Albany,0,cloudy
3/18/2018,2018,Albany,32,sunny
3/11/2018,2018,Albany,6,raining
3/4/2018,2018,Albany,5,sunny
2/25/2018,2018,Albany,11,raining
2/18/2018,2018,Albany,7,cloudy
2/11/2018,2018,Albany,20,raining
2/4/2018,2018,Albany,3,cloudy
1/28/2018,2018,Albany,20,cloudy
1/21/2018,2018,Albany,31,sunny
1/14/2018,2018,Albany,19,raining
1/7/2018,2018,Albany,9,raining
3/25/2018,2018,Atlanta,-5,cloudy
3/18/2018,2018,Atlanta,35,raining
3/11/2018,2018,Atlanta,1,sunny
3/4/2018,2018,Atlanta,4,cloudy
2/25/2018,2018,Atlanta,21,raining
2/18/2018,2018,Atlanta,18,cloudy
2/11/2018,2018,Atlanta,8,raining
2/4/2018,2018,Atlanta,0,raining
1/28/2018,2018,Atlanta,34,raining
1/21/2018,2018,Atlanta,-1,raining
1/14/2018,2018,Atlanta,33,raining
1/7/2018,2018,Atlanta,28,cloudy
3/25/2018,2018,BaltimoreWashington,17,sunny
3/18/2018,2018,BaltimoreWashington,4,sunny
3/11/2018,2018,BaltimoreWashington,-4,sunny
3/4/2018,2018,BaltimoreWashington,-2,cloudy
2/25/2018,2018,BaltimoreWashington,-2,cloudy
2/18/2018,2018,BaltimoreWashington,32,cloudy
2/11/2018,2018,BaltimoreWashington,5,raining
2/4/2018,2018,BaltimoreWashington,12,cloudy
1/28/2018,2018,BaltimoreWashington,14,cloudy
1/21/2018,2018,BaltimoreWashington,0,cloudy
1/14/2018,2018,BaltimoreWashington,30,raining
1/7/2018,2018,BaltimoreWashington,19,sunny
3/25/2018,2018,Boise,3,cloudy
3/18/2018,2018,Boise,30,sunny
3/11/2018,2018,Boise,12,cloudy
3/4/2018,2018,Boise,-1,sunny
2/25/2018,2018,Boise,23,sunny
2/18/2018,2018,Boise,20,raining
2/11/2018,2018,Boise,0,sunny
2/4/2018,2018,Boise,24,sunny
1/28/2018,2018,Boise,26,sunny
1/21/2018,2018,Boise,30,raining
1/14/2018,2018,Boise,-1,raining
1/7/2018,2018,Boise,23,raining
3/25/2018,2018,Boston,9,raining
3/18/2018,2018,Boston,13,cloudy
3/11/2018,2018,Boston,21,cloudy
3/4/2018,2018,Boston,18,sunny
2/25/2018,2018,Boston,9,sunny
2/18/2018,2018,Boston,11,cloudy
2/11/2018,2018,Boston,9,raining
2/4/2018,2018,Boston,11,cloudy
1/28/2018,2018,Boston,14,raining
1/21/2018,2018,Boston,16,raining
1/14/2018,2018,Boston,22,cloudy
1/7/2018,2018,Boston,28,raining
3/25/2018,2018,BuffaloRochester,32,sunny
3/18/2018,2018,BuffaloRochester,26,sunny
3/11/2018,2018,BuffaloRochester,27,cloudy
3/4/2018,2018,BuffaloRochester,14,raining
2/25/2018,2018,BuffaloRochester,14,raining
2/18/2018,2018,BuffaloRochester,16,raining
2/11/2018,2018,BuffaloRochester,35,sunny
2/4/2018,2018,BuffaloRochester,33,sunny
1/28/2018,2018,BuffaloRochester,8,raining
1/21/2018,2018,BuffaloRochester,12,raining
1/14/2018,2018,BuffaloRochester,13,raining
1/7/2018,2018,BuffaloRochester,3,sunny
3/25/2018,2018,California,35,raining
3/18/2018,2018,California,0,raining
3/11/2018,2018,California,15,raining
3/4/2018,2018,California,7,cloudy
2/25/2018,2018,California,7,cloudy
2/18/2018,2018,California,24,raining
2/11/2018,2018,California,30,raining
2/4/2018,2018,California,14,cloudy
1/28/2018,2018,California,32,sunny
1/21/2018,2018,California,-3,sunny
1/14/2018,2018,California,3,cloudy
1/7/2018,2018,California,22,cloudy
3/25/2018,2018,Charlotte,30,raining
3/18/2018,2018,Charlotte,6,raining
3/11/2018,2018,Charlotte,35,raining
3/4/2018,2018,Charlotte,30,raining
2/25/2018,2018,Charlotte,3,raining
2/18/2018,2018,Charlotte,31,raining
2/11/2018,2018,Charlotte,19,raining
2/4/2018,2018,Charlotte,35,sunny
1/28/2018,2018,Charlotte,7,raining
1/21/2018,2018,Charlotte,27,sunny
1/14/2018,2018,Charlotte,16,cloudy
1/7/2018,2018,Charlotte,10,raining
3/25/2018,2018,Chicago,17,raining
3/18/2018,2018,Chicago,25,cloudy
3/11/2018,2018,Chicago,-2,raining
3/4/2018,2018,Chicago,8,raining
2/25/2018,2018,Chicago,18,raining
2/18/2018,2018,Chicago,0,sunny
2/11/2018,2018,Chicago,13,sunny
2/4/2018,2018,Chicago,5,raining
1/28/2018,2018,Chicago,33,raining
1/21/2018,2018,Chicago,28,raining
1/14/2018,2018,Chicago,-1,raining
1/7/2018,2018,Chicago,5,raining
3/25/2018,2018,CincinnatiDayton,26,cloudy
3/18/2018,2018,CincinnatiDayton,18,cloudy
3/11/2018,2018,CincinnatiDayton,19,cloudy
3/4/2018,2018,CincinnatiDayton,29,cloudy
2/25/2018,2018,CincinnatiDayton,-1,sunny
2/18/2018,2018,CincinnatiDayton,8,cloudy
2/11/2018,2018,CincinnatiDayton,35,cloudy
2/4/2018,2018,CincinnatiDayton,8,raining
1/28/2018,2018,CincinnatiDayton,2,raining
1/21/2018,2018,CincinnatiDayton,9,cloudy
1/14/2018,2018,CincinnatiDayton,2,sunny
1/7/2018,2018,CincinnatiDayton,9,raining
3/25/2018,2018,Columbus,32,raining
3/18/2018,2018,Columbus,15,cloudy
3/11/2018,2018,Columbus,-5,raining
3/4/2018,2018,Columbus,11,cloudy
2/25/2018,2018,Columbus,5,sunny
2/18/2018,2018,Columbus,21,raining
2/11/2018,2018,Columbus,21,sunny
2/4/2018,2018,Columbus,12,raining
1/28/2018,2018,Columbus,12,raining
1/21/2018,2018,Columbus,30,raining
1/14/2018,2018,Columbus,28,sunny
1/7/2018,2018,Columbus,18,sunny
3/25/2018,2018,DallasFtWorth,5,sunny
3/18/2018,2018,DallasFtWorth,8,cloudy
3/11/2018,2018,DallasFtWorth,13,sunny
3/4/2018,2018,DallasFtWorth,27,raining
2/25/2018,2018,DallasFtWorth,14,cloudy
2/18/2018,2018,DallasFtWorth,-3,sunny
2/11/2018,2018,DallasFtWorth,8,raining
2/4/2018,2018,DallasFtWorth,28,sunny
1/28/2018,2018,DallasFtWorth,20,sunny
1/21/2018,2018,DallasFtWorth,11,sunny
1/14/2018,2018,DallasFtWorth,13,cloudy
1/7/2018,2018,DallasFtWorth,16,raining
3/25/2018,2018,Denver,15,raining
3/18/2018,2018,Denver,14,cloudy
3/11/2018,2018,Denver,4,raining
3/4/2018,2018,Denver,29,raining
2/25/2018,2018,Denver,24,cloudy
2/18/2018,2018,Denver,9,cloudy
2/11/2018,2018,Denver,25,raining
2/4/2018,2018,Denver,20,sunny
1/28/2018,2018,Denver,7,raining
1/21/2018,2018,Denver,0,cloudy
1/14/2018,2018,Denver,29,raining
1/7/2018,2018,Denver,18,cloudy
3/25/2018,2018,Detroit,0,sunny
3/18/2018,2018,Detroit,21,raining
3/11/2018,2018,Detroit,18,raining
3/4/2018,2018,Detroit,7,raining
2/25/2018,2018,Detroit,21,raining
2/18/2018,2018,Detroit,20,raining
2/11/2018,2018,Detroit,-5,raining
2/4/2018,2018,Detroit,11,cloudy
1/28/2018,2018,Detroit,16,cloudy
1/21/2018,2018,Detroit,-3,cloudy
1/14/2018,2018,Detroit,-4,cloudy
1/7/2018,2018,Detroit,-4,cloudy
3/25/2018,2018,GrandRapids,21,sunny
3/18/2018,2018,GrandRapids,11,sunny
3/11/2018,2018,GrandRapids,25,raining
3/4/2018,2018,GrandRapids,22,sunny
2/25/2018,2018,GrandRapids,27,cloudy
2/18/2018,2018,GrandRapids,3,raining
2/11/2018,2018,GrandRapids,10,sunny
2/4/2018,2018,GrandRapids,16,raining
1/28/2018,2018,GrandRapids,32,sunny
1/21/2018,2018,GrandRapids,-2,raining
1/14/2018,2018,GrandRapids,26,cloudy
1/7/2018,2018,GrandRapids,35,sunny
3/25/2018,2018,GreatLakes,18,cloudy
3/18/2018,2018,GreatLakes,1,sunny
3/11/2018,2018,GreatLakes,6,sunny
3/4/2018,2018,GreatLakes,2,raining
2/25/2018,2018,GreatLakes,23,cloudy
2/18/2018,2018,GreatLakes,33,cloudy
2/11/2018,2018,GreatLakes,25,sunny
2/4/2018,2018,GreatLakes,28,sunny
1/28/2018,2018,GreatLakes,3,raining
1/21/2018,2018,GreatLakes,16,sunny
1/14/2018,2018,GreatLakes,19,raining
1/7/2018,2018,GreatLakes,31,raining
3/25/2018,2018,HarrisburgScranton,9,cloudy
3/18/2018,2018,HarrisburgScranton,25,raining
3/11/2018,2018,HarrisburgScranton,28,cloudy
3/4/2018,2018,HarrisburgScranton,30,sunny
2/25/2018,2018,HarrisburgScranton,5,sunny
2/18/2018,2018,HarrisburgScranton,-5,raining
2/11/2018,2018,HarrisburgScranton,-3,raining
2/4/2018,2018,HarrisburgScranton,23,sunny
1/28/2018,2018,HarrisburgScranton,9,cloudy
1/21/2018,2018,HarrisburgScranton,-4,cloudy
1/14/2018,2018,HarrisburgScranton,15,cloudy
1/7/2018,2018,HarrisburgScranton,-3,sunny
3/25/2018,2018,HartfordSpringfield,22,raining
3/18/2018,2018,HartfordSpringfield,24,raining
3/11/2018,2018,HartfordSpringfield,8,sunny
3/4/2018,2018,HartfordSpringfield,-4,cloudy
2/25/2018,2018,HartfordSpringfield,34,raining
2/18/2018,2018,HartfordSpringfield,32,cloudy
2/11/2018,2018,HartfordSpringfield,-3,raining
2/4/2018,2018,HartfordSpringfield,14,cloudy
1/28/2018,2018,HartfordSpringfield,33,raining
1/21/2018,2018,HartfordSpringfield,4,sunny
1/14/2018,2018,HartfordSpringfield,10,raining
1/7/2018,2018,HartfordSpringfield,25,sunny
3/25/2018,2018,Houston,7,raining
3/18/2018,2018,Houston,11,raining
3/11/2018,2018,Houston,18,cloudy
3/4/2018,2018,Houston,5,cloudy
2/25/2018,2018,Houston,34,cloudy
2/18/2018,2018,Houston,19,cloudy
2/11/2018,2018,Houston,10,raining
2/4/2018,2018,Houston,-5,raining
1/28/2018,2018,Houston,28,raining
1/21/2018,2018,Houston,30,cloudy
1/14/2018,2018,Houston,12,sunny
1/7/2018,2018,Houston,-5,raining
3/25/2018,2018,Indianapolis,11,raining
3/18/2018,2018,Indianapolis,-1,raining
3/11/2018,2018,Indianapolis,25,raining
3/4/2018,2018,Indianapolis,33,sunny
2/25/2018,2018,Indianapolis,-3,sunny
2/18/2018,2018,Indianapolis,23,cloudy
2/11/2018,2018,Indianapolis,33,raining
2/4/2018,2018,Indianapolis,22,raining
1/28/2018,2018,Indianapolis,-2,cloudy
1/21/2018,2018,Indianapolis,7,raining
1/14/2018,2018,Indianapolis,16,sunny
1/7/2018,2018,Indianapolis,34,sunny
3/25/2018,2018,Jacksonville,1,sunny
3/18/2018,2018,Jacksonville,-5,raining
3/11/2018,2018,Jacksonville,24,raining
3/4/2018,2018,Jacksonville,17,cloudy
2/25/2018,2018,Jacksonville,0,sunny
2/18/2018,2018,Jacksonville,3,cloudy
2/11/2018,2018,Jacksonville,26,raining
2/4/2018,2018,Jacksonville,34,raining
1/28/2018,2018,Jacksonville,9,raining
1/21/2018,2018,Jacksonville,11,raining
1/14/2018,2018,Jacksonville,33,cloudy
1/7/2018,2018,Jacksonville,35,cloudy
3/25/2018,2018,LasVegas,18,cloudy
3/18/2018,2018,LasVegas,16,sunny
3/11/2018,2018,LasVegas,5,raining
3/4/2018,2018,LasVegas,5,sunny
2/25/2018,2018,LasVegas,32,cloudy
2/18/2018,2018,LasVegas,9,raining
2/11/2018,2018,LasVegas,21,cloudy
2/4/2018,2018,LasVegas,15,sunny
1/28/2018,2018,LasVegas,3,raining
1/21/2018,2018,LasVegas,10,cloudy
1/14/2018,2018,LasVegas,30,sunny
1/7/2018,2018,LasVegas,21,sunny
3/25/2018,2018,LosAngeles,33,raining
3/18/2018,2018,LosAngeles,-3,raining
3/11/2018,2018,LosAngeles,7,raining
3/4/2018,2018,LosAngeles,7,raining
2/25/2018,2018,LosAngeles,0,cloudy
2/18/2018,2018,LosAngeles,33,raining
2/11/2018,2018,LosAngeles,25,sunny
2/4/2018,2018,LosAngeles,26,sunny
1/28/2018,2018,LosAngeles,1,raining
1/21/2018,2018,LosAngeles,-5,sunny
1/14/2018,2018,LosAngeles,6,raining
1/7/2018,2018,LosAngeles,27,sunny
3/25/2018,2018,Louisville,10,raining
3/18/2018,2018,Louisville,8,sunny
3/11/2018,2018,Louisville,-5,cloudy
3/4/2018,2018,Louisville,3,raining
2/25/2018,2018,Louisville,20,cloudy
2/18/2018,2018,Louisville,3,cloudy
2/11/2018,2018,Louisville,26,cloudy
2/4/2018,2018,Louisville,33,cloudy
1/28/2018,2018,Louisville,1,raining
1/21/2018,2018,Louisville,-5,cloudy
1/14/2018,2018,Louisville,13,sunny
1/7/2018,2018,Louisville,23,raining
3/25/2018,2018,MiamiFtLauderdale,32,raining
3/18/2018,2018,MiamiFtLauderdale,22,raining
3/11/2018,2018,MiamiFtLauderdale,13,sunny
3/4/2018,2018,MiamiFtLauderdale,5,raining
2/25/2018,2018,MiamiFtLauderdale,17,cloudy
2/18/2018,2018,MiamiFtLauderdale,17,sunny
2/11/2018,2018,MiamiFtLauderdale,-4,cloudy
2/4/2018,2018,MiamiFtLauderdale,18,cloudy
1/28/2018,2018,MiamiFtLauderdale,16,sunny
1/21/2018,2018,MiamiFtLauderdale,10,sunny
1/14/2018,2018,MiamiFtLauderdale,-1,raining
1/7/2018,2018,MiamiFtLauderdale,35,raining
3/25/2018,2018,Midsouth,28,cloudy
3/18/2018,2018,Midsouth,26,cloudy
3/11/2018,2018,Midsouth,25,cloudy
3/4/2018,2018,Midsouth,6,cloudy
2/25/2018,2018,Midsouth,17,cloudy
2/18/2018,2018,Midsouth,12,raining
2/11/2018,2018,Midsouth,19,cloudy
2/4/2018,2018,Midsouth,30,cloudy
1/28/2018,2018,Midsouth,30,cloudy
1/21/2018,2018,Midsouth,31,cloudy
1/14/2018,2018,Midsouth,6,raining
1/7/2018,2018,Midsouth,25,sunny
3/25/2018,2018,Nashville,29,cloudy
3/18/2018,2018,Nashville,3,sunny
3/11/2018,2018,Nashville,15,sunny
3/4/2018,2018,Nashville,19,cloudy
2/25/2018,2018,Nashville,19,sunny
2/18/2018,2018,Nashville,3,cloudy
2/11/2018,2018,Nashville,25,sunny
2/4/2018,2018,Nashville,18,raining
1/28/2018,2018,Nashville,28,sunny
1/21/2018,2018,Nashville,31,sunny
1/14/2018,2018,Nashville,17,raining
1/7/2018,2018,Nashville,-1,cloudy
3/25/2018,2018,NewOrleansMobile,25,cloudy
3/18/2018,2018,NewOrleansMobile,1,sunny
3/11/2018,2018,NewOrleansMobile,30,cloudy
3/4/2018,2018,NewOrleansMobile,25,cloudy
2/25/2018,2018,NewOrleansMobile,8,raining
2/18/2018,2018,NewOrleansMobile,14,raining
2/11/2018,2018,NewOrleansMobile,8,sunny
2/4/2018,2018,NewOrleansMobile,24,raining
1/28/2018,2018,NewOrleansMobile,20,raining
1/21/2018,2018,NewOrleansMobile,25,raining
1/14/2018,2018,NewOrleansMobile,17,raining
1/7/2018,2018,NewOrleansMobile,13,cloudy
3/25/2018,2018,NewYork,17,sunny
3/18/2018,2018,NewYork,19,cloudy
3/11/2018,2018,NewYork,23,cloudy
3/4/2018,2018,NewYork,8,raining
2/25/2018,2018,NewYork,33,cloudy
2/18/2018,2018,NewYork,35,raining
2/11/2018,2018,NewYork,17,cloudy
2/4/2018,2018,NewYork,32,raining
1/28/2018,2018,NewYork,9,raining
1/21/2018,2018,NewYork,29,raining
1/14/2018,2018,NewYork,20,raining
1/7/2018,2018,NewYork,25,cloudy
3/25/2018,2018,Northeast,21,cloudy
3/18/2018,2018,Northeast,11,sunny
3/11/2018,2018,Northeast,9,sunny
3/4/2018,2018,Northeast,4,sunny
2/25/2018,2018,Northeast,2,cloudy
2/18/2018,2018,Northeast,-3,raining
2/11/2018,2018,Northeast,4,cloudy
2/4/2018,2018,Northeast,26,cloudy
1/28/2018,2018,Northeast,-1,cloudy
1/21/2018,2018,Northeast,23,cloudy
1/14/2018,2018,Northeast,2,sunny
1/7/2018,2018,Northeast,23,cloudy
3/25/2018,2018,NorthernNewEngland,23,raining
3/18/2018,2018,NorthernNewEngland,26,cloudy
3/11/2018,2018,NorthernNewEngland,4,sunny
3/4/2018,2018,NorthernNewEngland,-3,sunny
2/25/2018,2018,NorthernNewEngland,14,sunny
2/18/2018,2018,NorthernNewEngland,32,raining
2/11/2018,2018,NorthernNewEngland,5,cloudy
2/4/2018,2018,NorthernNewEngland,20,sunny
1/28/2018,2018,NorthernNewEngland,15,sunny
1/21/2018,2018,NorthernNewEngland,13,raining
1/14/2018,2018,NorthernNewEngland,9,cloudy
1/7/2018,2018,NorthernNewEngland,7,raining
3/25/2018,2018,Orlando,24,raining
3/18/2018,2018,Orlando,15,cloudy
3/11/2018,2018,Orlando,8,raining
3/4/2018,2018,Orlando,7,raining
2/25/2018,2018,Orlando,5,sunny
2/18/2018,2018,Orlando,35,sunny
2/11/2018,2018,Orlando,16,sunny
2/4/2018,2018,Orlando,-1,sunny
1/28/2018,2018,Orlando,9,sunny
1/21/2018,2018,Orlando,29,sunny
1/14/2018,2018,Orlando,1,cloudy
1/7/2018,2018,Orlando,-1,cloudy
3/25/2018,2018,Philadelphia,3,sunny
3/18/2018,2018,Philadelphia,27,raining
3/11/2018,2018,Philadelphia,22,sunny
3/4/2018,2018,Philadelphia,21,cloudy
2/25/2018,2018,Philadelphia,-3,raining
2/18/2018,2018,Philadelphia,13,cloudy
2/11/2018,2018,Philadelphia,17,sunny
2/4/2018,2018,Philadelphia,20,cloudy
1/28/2018,2018,Philadelphia,20,cloudy
1/21/2018,2018,Philadelphia,25,sunny
1/14/2018,2018,Philadelphia,15,sunny
1/7/2018,2018,Philadelphia,2,cloudy
3/25/2018,2018,PhoenixTucson,5,raining
3/18/2018,2018,PhoenixTucson,11,raining
3/11/2018,2018,PhoenixTucson,-2,raining
3/4/2018,2018,PhoenixTucson,-1,cloudy
2/25/2018,2018,PhoenixTucson,-1,sunny
2/18/2018,2018,PhoenixTucson,13,sunny
2/11/2018,2018,PhoenixTucson,18,sunny
2/4/2018,2018,PhoenixTucson,23,cloudy
1/28/2018,2018,PhoenixTucson,27,cloudy
1/21/2018,2018,PhoenixTucson,-2,cloudy
1/14/2018,2018,PhoenixTucson,-4,cloudy
1/7/2018,2018,PhoenixTucson,2,cloudy
3/25/2018,2018,Pittsburgh,0,cloudy
3/18/2018,2018,Pittsburgh,35,cloudy
3/11/2018,2018,Pittsburgh,-2,cloudy
3/4/2018,2018,Pittsburgh,4,sunny
2/25/2018,2018,Pittsburgh,23,sunny
2/18/2018,2018,Pittsburgh,25,sunny
2/11/2018,2018,Pittsburgh,23,sunny
2/4/2018,2018,Pittsburgh,6,sunny
1/28/2018,2018,Pittsburgh,21,raining
1/21/2018,2018,Pittsburgh,27,cloudy
1/14/2018,2018,Pittsburgh,-5,raining
1/7/2018,2018,Pittsburgh,28,sunny
3/25/2018,2018,Plains,18,raining
3/18/2018,2018,Plains,13,cloudy
3/11/2018,2018,Plains,2,cloudy
3/4/2018,2018,Plains,2,sunny
2/25/2018,2018,Plains,17,raining
2/18/2018,2018,Plains,7,sunny
2/11/2018,2018,Plains,19,raining
2/4/2018,2018,Plains,32,raining
1/28/2018,2018,Plains,7,raining
1/21/2018,2018,Plains,24,cloudy
1/14/2018,2018,Plains,31,sunny
1/7/2018,2018,Plains,-1,raining
3/25/2018,2018,Portland,9,sunny
3/18/2018,2018,Portland,3,raining
3/11/2018,2018,Portland,23,cloudy
3/4/2018,2018,Portland,35,sunny
2/25/2018,2018,Portland,-3,raining
2/18/2018,2018,Portland,9,raining
2/11/2018,2018,Portland,25,cloudy
2/4/2018,2018,Portland,-4,sunny
1/28/2018,2018,Portland,22,sunny
1/21/2018,2018,Portland,18,raining
1/14/2018,2018,Portland,34,raining
1/7/2018,2018,Portland,1,raining
3/25/2018,2018,RaleighGreensboro,4,cloudy
3/18/2018,2018,RaleighGreensboro,9,cloudy
3/11/2018,2018,RaleighGreensboro,17,cloudy
3/4/2018,2018,RaleighGreensboro,10,cloudy
2/25/2018,2018,RaleighGreensboro,17,sunny
2/18/2018,2018,RaleighGreensboro,19,raining
2/11/2018,2018,RaleighGreensboro,17,raining
2/4/2018,2018,RaleighGreensboro,12,sunny
1/28/2018,2018,RaleighGreensboro,14,cloudy
1/21/2018,2018,RaleighGreensboro,22,raining
1/14/2018,2018,RaleighGreensboro,24,raining
1/7/2018,2018,RaleighGreensboro,-3,raining
3/25/2018,2018,RichmondNorfolk,21,raining
3/18/2018,2018,RichmondNorfolk,30,cloudy
3/11/2018,2018,RichmondNorfolk,34,sunny
3/4/2018,2018,RichmondNorfolk,12,cloudy
2/25/2018,2018,RichmondNorfolk,3,sunny
2/18/2018,2018,RichmondNorfolk,27,cloudy
2/11/2018,2018,RichmondNorfolk,29,sunny
2/4/2018,2018,RichmondNorfolk,35,sunny
1/28/2018,2018,RichmondNorfolk,33,sunny
1/21/2018,2018,RichmondNorfolk,15,cloudy
1/14/2018,2018,RichmondNorfolk,23,sunny
1/7/2018,2018,RichmondNorfolk,6,sunny
3/25/2018,2018,Roanoke,25,cloudy
3/18/2018,2018,Roanoke,14,cloudy
3/11/2018,2018,Roanoke,10,cloudy
3/4/2018,2018,Roanoke,6,sunny
2/25/2018,2018,Roanoke,3,sunny
2/18/2018,2018,Roanoke,30,cloudy
2/11/2018,2018,Roanoke,6,cloudy
2/4/2018,2018,Roanoke,26,cloudy
1/28/2018,2018,Roanoke,20,raining
1/21/2018,2018,Roanoke,25,sunny
1/14/2018,2018,Roanoke,-3,cloudy
1/7/2018,2018,Roanoke,22,cloudy
3/25/2018,2018,Sacramento,3,cloudy
3/18/2018,2018,Sacramento,4,sunny
3/11/2018,2018,Sacramento,3,cloudy
3/4/2018,2018,Sacramento,-3,raining
2/25/2018,2018,Sacramento,16,raining
2/18/2018,2018,Sacramento,20,sunny
2/11/2018,2018,Sacramento,-5,sunny
2/4/2018,2018,Sacramento,2,cloudy
1/28/2018,2018,Sacramento,22,raining
1/21/2018,2018,Sacramento,-4,raining
1/14/2018,2018,Sacramento,-4,raining
1/7/2018,2018,Sacramento,15,sunny
3/25/2018,2018,SanDiego,4,raining
3/18/2018,2018,SanDiego,11,sunny
3/11/2018,2018,SanDiego,8,raining
3/4/2018,2018,SanDiego,29,cloudy
2/25/2018,2018,SanDiego,13,cloudy
2/18/2018,2018,SanDiego,27,cloudy
2/11/2018,2018,SanDiego,-3,cloudy
2/4/2018,2018,SanDiego,-5,raining
1/28/2018,2018,SanDiego,28,raining
1/21/2018,2018,SanDiego,-1,cloudy
1/14/2018,2018,SanDiego,14,sunny
1/7/2018,2018,SanDiego,0,sunny
3/25/2018,2018,SanFrancisco,6,raining
3/18/2018,2018,SanFrancisco,25,raining
3/11/2018,2018,SanFrancisco,17,raining
3/4/2018,2018,SanFrancisco,24,cloudy
2/25/2018,2018,SanFrancisco,8,raining
2/18/2018,2018,SanFrancisco,17,cloudy
2/11/2018,2018,SanFrancisco,35,raining
2/4/2018,2018,SanFrancisco,15,cloudy
1/28/2018,2018,SanFrancisco,-4,sunny
1/21/2018,2018,SanFrancisco,4,raining
1/14/2018,2018,SanFrancisco,31,sunny
1/7/2018,2018,SanFrancisco,28,sunny
3/25/2018,2018,Seattle,2,raining
3/18/2018,2018,Seattle,8,cloudy
3/11/2018,2018,Seattle,12,sunny
3/4/2018,2018,Seattle,-1,sunny
2/25/2018,2018,Seattle,14,cloudy
2/18/2018,2018,Seattle,32,raining
2/11/2018,2018,Seattle,0,cloudy
2/4/2018,2018,Seattle,29,sunny
1/28/2018,2018,Seattle,-2,sunny
1/21/2018,2018,Seattle,6,cloudy
1/14/2018,2018,Seattle,-1,raining
1/7/2018,2018,Seattle,34,sunny
3/25/2018,2018,SouthCarolina,22,cloudy
3/18/2018,2018,SouthCarolina,35,cloudy
3/11/2018,2018,SouthCarolina,26,raining
3/4/2018,2018,SouthCarolina,3,cloudy
2/25/2018,2018,SouthCarolina,2,raining
2/18/2018,2018,SouthCarolina,23,cloudy
2/11/2018,2018,SouthCarolina,4,sunny
2/4/2018,2018,SouthCarolina,12,cloudy
1/28/2018,2018,SouthCarolina,33,sunny
1/21/2018,2018,SouthCarolina,-3,raining
1/14/2018,2018,SouthCarolina,12,sunny
1/7/2018,2018,SouthCarolina,7,raining
3/25/2018,2018,SouthCentral,22,raining
3/18/2018,2018,SouthCentral,33,raining
3/11/2018,2018,SouthCentral,15,raining
3/4/2018,2018,SouthCentral,7,sunny
2/25/2018,2018,SouthCentral,-3,sunny
2/18/2018,2018,SouthCentral,-5,sunny
2/11/2018,2018,SouthCentral,10,cloudy
2/4/2018,2018,SouthCentral,33,cloudy
1/28/2018,2018,SouthCentral,6,raining
1/21/2018,2018,SouthCentral,28,raining
1/14/2018,2018,SouthCentral,2,cloudy
1/7/2018,2018,SouthCentral,20,sunny
3/25/2018,2018,Southeast,25,sunny
3/18/2018,2018,Southeast,2,sunny
3/11/2018,2018,Southeast,35,sunny
3/4/2018,2018,Southeast,-3,raining
2/25/2018,2018,Southeast,32,sunny
2/18/2018,2018,Southeast,21,sunny
2/11/2018,2018,Southeast,3,raining
2/4/2018,2018,Southeast,11,raining
1/28/2018,2018,Southeast,31,sunny
1/21/2018,2018,Southeast,21,raining
1/14/2018,2018,Southeast,25,cloudy
1/7/2018,2018,Southeast,30,raining
3/25/2018,2018,Spokane,20,cloudy
3/18/2018,2018,Spokane,-5,sunny
3/11/2018,2018,Spokane,10,raining
3/4/2018,2018,Spokane,29,sunny
